LOCATION NUMBER OF DEBTOR|INFOUSA CONTACT NAME|CONTACT TITLE CODE|CONTACT TITLE CODE DESCRIPTION|IUSA COMPANY NAME|IUSA MAILING ADDRESS|IUSA MAIL CITY NAME|IUSA MAIL STATE ABBREV|IUSA MAIL ZIP|IUSA MAIL ZIP4|IUSA MAIL ZIP MERGE|IUSA MAIL CRCODE|IUSA MAIL STATE CODE|IUSA MAIL COUNTY CODE|IUSA COUNTY DESC|MSA CODE|MSA DESCRIPTION|IUSA CENSUS TRACT|IUSA BLOCK GROUP|IUSA LATITUDE|IUSA LONGITUDE|GEOCODING LEVEL CODE|IUSA PHONE NUMBER|FAXNUMO|PRIMARY SIC CODE|PRIMARY SIC DESC|SEC SIC CODE 1|SEC SIC DESC 1|SEC SIC CODE 2|SEC SIC DESC 2|SEC SIC CODE 3|SEC SIC DESC 3|SEC SIC CODE 4|SEC SIC DESC 4|NAICS CODE|NAICS DESCRIPTION|LOC EMP SIZE CODE|LOC EMP SIZE DESC|ACTUAL LOCATION EMPLOYEE SIZE|LOC SALES VOLUME CODE|LOCATION SALES VOL DESC|ACTUAL LOCATION SALES VOLUME|IUSA SUBSIDIARY ID|IUSA PARENT ID|BUSINESS STATUS CODE|YEAR FIRST APPEARED IN YP|BUS CREDIT SCORE CODE|BUSINESS CREDIT SCORE CODE|BUSINESS CREDIT SCORE (ACTUAL)|WORK AT HOME INDICATOR|OWN-LEASE CODE|SQUARE FOOTAGE CODE|WEB ADDRESS - URL|COLLATERAL TYPE|COLLATERAL TYPE DESC|CORP OR IND|DAY ADDED TO UCC DB|MONTH ADDED TO UCC DB|YEAR ADDED TO UCC DB|RECEIVED DAY|RECEIVED MONTH|RECEIVED YEAR|DELIVERABILITY SCORE|DELIVERY POINT BARCODE|EXP DAY|EXP MONTH|EXP YEAR|FILING DAY|FILING MONTH|FILING YEAR|FILING STATE|FILING STATUS|FILING STATUS DESC|FILING TYPE CODE|FILING TYPE DESC|ORIGINAL FILING ID|PARTY TYPE CODE|SOURCE FILING ID|SEC PARTY NAME|SECURED PARTY ADDRESS|SECURED PARTY CITY|SEC PARTY STATE|SECURED PARTY ZIP|SECURED PARTY ZIP4|match code|Key Code 1
218007573|GEORGE L HILL|1|OWNER|SOUTHPOINT PODIATRY|6216 FAYETTEVILLE RD # 103|DURHAM|NC|27713|6287|27713-6287|R031|37|063|DURHAM|||002023|2||||919-544-3636|919-544-3690|804301|PODIATRISTS|||||||||62139103|OFFICES OF PODIATRISTS|A|1-4|00003|A|LESS THAN $500,000|000000331|||9|2011|P|PROFESSIONAL INDIVIDUAL|076|||A|SPPODIATRY.COM|||C|30|06|2010|00|00|0000|2D|999|00|00|0000|04|05|2010|NC||UNKNOWN|B1|AMENDMENT|20050096054B|D|20100034429G|WACHOVIA BANK NA|PO BOX 13327|ROANOKE|VA|24033|3327|T|
218007573|GEORGE L HILL|1|OWNER|SOUTHPOINT PODIATRY|6216 FAYETTEVILLE RD # 103|DURHAM|NC|27713|6287|27713-6287|R031|37|063|DURHAM|||002023|2||||919-544-3636|919-544-3690|804301|PODIATRISTS|||||||||62139103|OFFICES OF PODIATRISTS|A|1-4|00003|A|LESS THAN $500,000|000000331|||9|2011|P|PROFESSIONAL INDIVIDUAL|076|||A|SPPODIATRY.COM|||C|14|03|2007|00|00|0000|2D|999|07|10|2010|07|10|2005|NC||UNKNOWN|A1|ORIGINAL|20050096054B|D|20050096054B|KEYSTONE BANK|6021 W OUTER RD|IMPERIAL|MO|63052|2203|T|
218007573|GEORGE L HILL|1|OWNER|SOUTHPOINT PODIATRY|6216 FAYETTEVILLE RD # 103|DURHAM|NC|27713|6287|27713-6287|R031|37|063|DURHAM|||002023|2||||919-544-3636|919-544-3690|804301|PODIATRISTS|||||||||62139103|OFFICES OF PODIATRISTS|A|1-4|00003|A|LESS THAN $500,000|000000331|||9|2011|P|PROFESSIONAL INDIVIDUAL|076|||A|SPPODIATRY.COM|UN|UNSPECIFIED|C|06|12|2011|06|12|2011|1C|287|00|00|0000|14|10|2011|NC||UNKNOWN|A1|ORIGINAL|20110087705B|D|20110087705B|SOUND GARDEN 1-770-218-5478|PO BOX 2028|WOODSTOCK|GA|30188|1372|T|
218007573|GEORGE L HILL|1|OWNER|SOUTHPOINT PODIATRY|6216 FAYETTEVILLE RD # 103|DURHAM|NC|27713|6287|27713-6287|R031|37|063|DURHAM|||002023|2||||919-544-3636|919-544-3690|804301|PODIATRISTS|||||||||62139103|OFFICES OF PODIATRISTS|A|1-4|00003|A|LESS THAN $500,000|000000331|||9|2011|P|PROFESSIONAL INDIVIDUAL|076|||A|SPPODIATRY.COM|||C|14|03|2007|00|00|0000|1C|287|20|03|2008|20|03|2003|NC||UNKNOWN|A1|ORIGINAL|20030027397E|D|20030027397E|COMMUNITY NATIONAL BANK|PO BOX 229|MONETT|MO|65708|0229|T|
218007573|GEORGE L HILL|1|OWNER|SOUTHPOINT PODIATRY|6216 FAYETTEVILLE RD # 103|DURHAM|NC|27713|6287|27713-6287|R031|37|063|DURHAM|||002023|2||||919-544-3636|919-544-3690|804301|PODIATRISTS|||||||||62139103|OFFICES OF PODIATRISTS|A|1-4|00003|A|LESS THAN $500,000|000000331|||9|2011|P|PROFESSIONAL INDIVIDUAL|076|||A|SPPODIATRY.COM|||C|18|02|2008|00|00|0000|2D|999|00|00|0000|22|01|2008|NC||UNKNOWN|B1|AMENDMENT|20080006596H|D|20080006885J|FIRST SOUTHERN BANK|1048 HIGHWAY 42|PETAL|MS|39465|2671|T|
218007573|GEORGE L HILL|1|OWNER|SOUTHPOINT PODIATRY|6216 FAYETTEVILLE RD # 103|DURHAM|NC|27713|6287|27713-6287|R031|37|063|DURHAM|||002023|2||||919-544-3636|919-544-3690|804301|PODIATRISTS|||||||||62139103|OFFICES OF PODIATRISTS|A|1-4|00003|A|LESS THAN $500,000|000000331|||9|2011|P|PROFESSIONAL INDIVIDUAL|076|||A|SPPODIATRY.COM|||C|18|02|2008|00|00|0000|2D|999|22|01|2013|22|01|2008|NC||UNKNOWN|A1|ORIGINAL|20080006596H|D|20080006596H|CITIZENS NATIONAL BANK - GREATER ST LS|7305 MANCHESTER RD|SAINT LOUIS|MO|63143|3109|T|
218007573|GEORGE L HILL|1|OWNER|SOUTHPOINT PODIATRY|6216 FAYETTEVILLE RD # 103|DURHAM|NC|27713|6287|27713-6287|R031|37|063|DURHAM|||002023|2||||919-544-3636|919-544-3690|804301|PODIATRISTS|||||||||62139103|OFFICES OF PODIATRISTS|A|1-4|00003|A|LESS THAN $500,000|000000331|||9|2011|P|PROFESSIONAL INDIVIDUAL|076|||A|SPPODIATRY.COM|||C|23|06|2008|00|00|0000|1C|296|04|06|2013|04|06|2008|NC||UNKNOWN|A1|ORIGINAL|20080051412E|D|20080051412E|MECHANICS & FARMERS BANK|PO BOX 1932|DURHAM|NC|27702|1932|T|
218007573|GEORGE L HILL|1|OWNER|SOUTHPOINT PODIATRY|6216 FAYETTEVILLE RD # 103|DURHAM|NC|27713|6287|27713-6287|R031|37|063|DURHAM|||002023|2||||919-544-3636|919-544-3690|804301|PODIATRISTS|||||||||62139103|OFFICES OF PODIATRISTS|A|1-4|00003|A|LESS THAN $500,000|000000331|||9|2011|P|PROFESSIONAL INDIVIDUAL|076|||A|SPPODIATRY.COM|||C|14|03|2007|00|00|0000|1C|287|09|02|2009|09|02|2004|NC||UNKNOWN|A1|ORIGINAL|20040012842E|D|20040012842E|VALVOLINE CO|3499 BLAZER PKWY|LEXINGTON|KY|40509|1850|T|
218007573|GEORGE L HILL|1|OWNER|SOUTHPOINT PODIATRY|6216 FAYETTEVILLE RD # 103|DURHAM|NC|27713|6287|27713-6287|R031|37|063|DURHAM|||002023|2||||919-544-3636|919-544-3690|804301|PODIATRISTS|||||||||62139103|OFFICES OF PODIATRISTS|A|1-4|00003|A|LESS THAN $500,000|000000331|||9|2011|P|PROFESSIONAL INDIVIDUAL|076|||A|SPPODIATRY.COM|||C|18|02|2008|00|00|0000|2D|999|00|00|0000|11|02|2008|NC||UNKNOWN|B1|AMENDMENT|20080006596H|D|20080013311M|MECHANICS & FARMERS BANK|2634 DURHAM CHAPEL HILL BLVD|DURHAM|NC|27707|2800|T|
218007573|GEORGE L HILL|1|OWNER|SOUTHPOINT PODIATRY|6216 FAYETTEVILLE RD # 103|DURHAM|NC|27713|6287|27713-6287|R031|37|063|DURHAM|||002023|2||||919-544-3636|919-544-3690|804301|PODIATRISTS|||||||||62139103|OFFICES OF PODIATRISTS|A|1-4|00003|A|LESS THAN $500,000|000000331|||9|2011|P|PROFESSIONAL INDIVIDUAL|076|||A|SPPODIATRY.COM|||C|14|03|2007|00|00|0000|1C|287|06|12|2007|06|12|2002|NC||UNKNOWN|A1|ORIGINAL|20020126644J|D|20020126644J|CIT GROUP COMMUNICATIONS|1 CIT DR|LIVINGSTON|NJ|07039|5703|T|
426292230||B||WOODS PAINTING INC|2101 ACME RD|BELMONT|NC|28012|5119|28012-5119|C008|37|071|GASTON|||031202|1||||704-827-2238||172101|PAINTERS|||||||||23832003|PAINTING & WALL COVERING CONTRACTORS|A|1-4|00002|A|LESS THAN $500,000|000000487|||9|2012|U|LESS THAN 70|066|||A||||C|06|06|2013|06|06|2013|1C|010|00|00|0000|10|04|2013|NC||UNKNOWN|A1|ORIGINAL|20130034097M|D|20130034097M|PAYMENT PLANS PLUS INC|3 BALA PLZ E STE 101|BALA CYNWYD|PA|19004|3401|T|
426292230||B||WOODS PAINTING INC|2101 ACME RD|BELMONT|NC|28012|5119|28012-5119|C008|37|071|GASTON|||031202|1||||704-827-2238||172101|PAINTERS|||||||||23832003|PAINTING & WALL COVERING CONTRACTORS|A|1-4|00002|A|LESS THAN $500,000|000000487|||9|2012|U|LESS THAN 70|066|||A||||C|07|05|2013|07|05|2013|1C|010|00|00|0000|28|03|2013|NC||UNKNOWN|A1|ORIGINAL|20130029701G|D|20130029701G|GRASSHOPPER 5 CORP|25 DEERWOOD DR|BUFFALO|NY|14221|1614|T|
217587781|AMY L PARRIS|2|PRESIDENT|LEAPFROG DOCS|3421 SAINT VARDELL LN # M|CHARLOTTE|NC|28217|1387|28217-1387|C008|37|119|MECKLENBURG|||003700|2||||704-372-1078||602104|LETTERS OF CREDIT|||||||||52211004|COMMERCIAL BANKING|B|5-9|00006|D|$2.5-5 MILLION|000002688|||9|2003|C+|75 TO 79|078|||B|LEAPFROGDOCS.COM|||C|26|05|2009|00|00|0000|1C|858|06|05|2014|06|05|2009|NC||UNKNOWN|A1|ORIGINAL|20090035564F|D|20090035564F|PIEDMONT BANK|PO BOX 7109|STATESVILLE|NC|28687|7109|L|
310025135|JAMES THOMPSON|1|OWNER|CHANG'S FISH MARKET|110 JOHNSON ST|FAYETTEVILLE|NC|28303|3663|28303-3663|C072|37|051|CUMBERLAND|||002300|2||||910-867-6803||542101|SEAFOOD-RETAIL|||||||||44522004|FISH & SEAFOOD MARKETS|A|1-4|00002|A|LESS THAN $500,000|000000410|||9|1986|B|80 TO 84|081|||A||||C|06|12|2012|06|12|2012|1C|105|00|00|0000|10|10|2012|NC||UNKNOWN|A1|ORIGINAL|20120094790F|D|20120094790F|GCP|4500 BISCAYNE BLVD|MIAMI|FL|33137|3254|T|
310025135|JAMES THOMPSON|1|OWNER|CHANG'S FISH MARKET|110 JOHNSON ST|FAYETTEVILLE|NC|28303|3663|28303-3663|C072|37|051|CUMBERLAND|||002300|2||||910-867-6803||542101|SEAFOOD-RETAIL|||||||||44522004|FISH & SEAFOOD MARKETS|A|1-4|00002|A|LESS THAN $500,000|000000410|||9|1986|B|80 TO 84|081|||A||||C|04|10|2013|04|10|2013|1C|105|00|00|0000|28|08|2013|NC||UNKNOWN|A1|ORIGINAL|20130082973G|D|20130082973G|RAPIDADVANCE|7316 WISCONSIN AVE STE 350|BETHESDA|MD|20814|2977|T|
573084365|JENNIFER RIKER|(|DIRECTOR|ADULT DAY SVC OF WILMINGTON|220 AVONDALE AVE # 103|WILMINGTON|NC|28403|7043|28403-7043|C055|37|129|NEW HANOVER|||011902|2||||910-799-8818||832210|DAY CARE CENTERS-ADULT|999966|FEDERAL GOVERNMENT CONTRACTORS|||||||62412002|SERVICES FOR THE ELDERLY/PERSONS WITH DISABILITIES|B|5-9|00006||||||9|2001|A|90 TO 94|090|||C|ADULTDAYSERVICESINC.COM|||C|02|02|2011|00|00|0000|1C|289|29|11|2015|29|11|2010|NC||UNKNOWN|A1|ORIGINAL|20100091721E|D|20100091721E|TOWER LOAN OF MISSOURI INC|PO BOX 488|DE SOTO|MO|63020|0488|T|
573084365|JENNIFER RIKER|(|DIRECTOR|ADULT DAY SVC OF WILMINGTON|220 AVONDALE AVE # 103|WILMINGTON|NC|28403|7043|28403-7043|C055|37|129|NEW HANOVER|||011902|2||||910-799-8818||832210|DAY CARE CENTERS-ADULT|999966|FEDERAL GOVERNMENT CONTRACTORS|||||||62412002|SERVICES FOR THE ELDERLY/PERSONS WITH DISABILITIES|B|5-9|00006||||||9|2001|A|90 TO 94|090|||C|ADULTDAYSERVICESINC.COM|||C|14|08|2013|14|08|2013|1C|289|00|00|0000|07|06|2013|NC||UNKNOWN|A1|ORIGINAL|20130055403E|D|20130055403E|PALM NATIONAL PARTNERS LLC|120 W 45TH ST FL 29|NEW YORK|NY|10036|4041|T|
573084365|JENNIFER RIKER|(|DIRECTOR|ADULT DAY SVC OF WILMINGTON|220 AVONDALE AVE # 103|WILMINGTON|NC|28403|7043|28403-7043|C055|37|129|NEW HANOVER|||011902|2||||910-799-8818||832210|DAY CARE CENTERS-ADULT|999966|FEDERAL GOVERNMENT CONTRACTORS|||||||62412002|SERVICES FOR THE ELDERLY/PERSONS WITH DISABILITIES|B|5-9|00006||||||9|2001|A|90 TO 94|090|||C|ADULTDAYSERVICESINC.COM|||C|07|05|2013|07|05|2013|1C|289|00|00|0000|26|02|2013|NC||UNKNOWN|A1|ORIGINAL|20130017576C|D|20130017576C|RIVERDALE CAPITAL|211 BULIFANTS BLVD STE E|WILLIAMSBURG|VA|23188|5741|T|
573084365|JENNIFER RIKER|(|DIRECTOR|ADULT DAY SVC OF WILMINGTON|220 AVONDALE AVE # 103|WILMINGTON|NC|28403|7043|28403-7043|C055|37|129|NEW HANOVER|||011902|2||||910-799-8818||832210|DAY CARE CENTERS-ADULT|999966|FEDERAL GOVERNMENT CONTRACTORS|||||||62412002|SERVICES FOR THE ELDERLY/PERSONS WITH DISABILITIES|B|5-9|00006||||||9|2001|A|90 TO 94|090|||C|ADULTDAYSERVICESINC.COM|||C|02|02|2011|00|00|0000|1C|289|29|11|2015|29|11|2010|NC||UNKNOWN|A1|ORIGINAL|20100091722F|D|20100091722F|HEARTLAND CAPITAL INVESTMENTS LLC|706 S WOODBINE RD STE C|SAINT JOSEPH|MO|64507|2094|T|
659139521|DAVID RAND|1|OWNER|DRA LIVING INC|900 HENDERSONVILLE RD # 301|ASHEVILLE|NC|28803|1762|28803-1762|C014|37|021|BUNCOMBE|||002102|2||||828-274-4699||245202|BUILDINGS-PRE-CUT PREFAB & MODLR-MFRS|||||||||32199201|PREFABRICATED WOOD BUILDING MANUFACTURING|A|1-4|00002|A|LESS THAN $500,000|000000407|||9|2008|C|70 TO 74|070|||B|DRALIVING.COM|||C|21|10|2008|00|00|0000|1C|760|29|09|2013|29|09|2008|NC||UNKNOWN|A1|ORIGINAL|20080088030M|D|20080088030M|AGRICREDIT ACCEPTANCE LLC|PO BOX 2000|JOHNSTON|IA|50131|0020|T|
659139521|DAVID RAND|1|OWNER|DRA LIVING INC|900 HENDERSONVILLE RD # 301|ASHEVILLE|NC|28803|1762|28803-1762|C014|37|021|BUNCOMBE|||002102|2||||828-274-4699||245202|BUILDINGS-PRE-CUT PREFAB & MODLR-MFRS|||||||||32199201|PREFABRICATED WOOD BUILDING MANUFACTURING|A|1-4|00002|A|LESS THAN $500,000|000000407|||9|2008|C|70 TO 74|070|||B|DRALIVING.COM|||C|06|11|2013|06|11|2013|3B|996|00|00|0000|18|09|2013|NC||UNKNOWN|A1|ORIGINAL|20130089805H|D|20130089805H|MAIN STREET BUSINESS LOANS LLC|1728 OCEAN AVE STE 214|SAN FRANCISCO|CA|94112|1737|T|
659139521|DAVID RAND|1|OWNER|DRA LIVING INC|900 HENDERSONVILLE RD # 301|ASHEVILLE|NC|28803|1762|28803-1762|C014|37|021|BUNCOMBE|||002102|2||||828-274-4699||245202|BUILDINGS-PRE-CUT PREFAB & MODLR-MFRS|||||||||32199201|PREFABRICATED WOOD BUILDING MANUFACTURING|A|1-4|00002|A|LESS THAN $500,000|000000407|||9|2008|C|70 TO 74|070|||B|DRALIVING.COM|||C|04|10|2013|04|10|2013|1C|841|00|00|0000|12|08|2013|NC||UNKNOWN|A1|ORIGINAL|20130077351M|D|20130077351M|PEARL CAPITAL RIVIS VENTURES|315 FLATBUSH AVE STE 502|BROOKLYN|NY|11217|2813|T|
659139521|DAVID RAND|1|OWNER|DRA LIVING INC|900 HENDERSONVILLE RD # 301|ASHEVILLE|NC|28803|1762|28803-1762|C014|37|021|BUNCOMBE|||002102|2||||828-274-4699||245202|BUILDINGS-PRE-CUT PREFAB & MODLR-MFRS|||||||||32199201|PREFABRICATED WOOD BUILDING MANUFACTURING|A|1-4|00002|A|LESS THAN $500,000|000000407|||9|2008|C|70 TO 74|070|||B|DRALIVING.COM|||C|06|06|2013|06|06|2013|1C|841|00|00|0000|15|04|2013|NC||UNKNOWN|A1|ORIGINAL|20130035327H|D|20130035327H|MAIN STREET BUSINESS LOANS LLC|45 BELDEN PL FL 2|SAN FRANCISCO|CA|94104|2808|T|
659139521|DAVID RAND|1|OWNER|DRA LIVING INC|900 HENDERSONVILLE RD # 301|ASHEVILLE|NC|28803|1762|28803-1762|C014|37|021|BUNCOMBE|||002102|2||||828-274-4699||245202|BUILDINGS-PRE-CUT PREFAB & MODLR-MFRS|||||||||32199201|PREFABRICATED WOOD BUILDING MANUFACTURING|A|1-4|00002|A|LESS THAN $500,000|000000407|||9|2008|C|70 TO 74|070|||B|DRALIVING.COM|IN|INVENTORY|C|06|12|2011|06|12|2011|1C|760|00|00|0000|03|10|2011|NC||UNKNOWN|A1|ORIGINAL|20110084642K|D|20110084642K|21ST MORTGAGE CORP|PO BOX 220|KNOXVILLE|TN|37901|0220|T|
659139521|DAVID RAND|1|OWNER|DRA LIVING INC|900 HENDERSONVILLE RD # 301|ASHEVILLE|NC|28803|1762|28803-1762|C014|37|021|BUNCOMBE|||002102|2||||828-274-4699||245202|BUILDINGS-PRE-CUT PREFAB & MODLR-MFRS|||||||||32199201|PREFABRICATED WOOD BUILDING MANUFACTURING|A|1-4|00002|A|LESS THAN $500,000|000000407|||9|2008|C|70 TO 74|070|||B|DRALIVING.COM|||C|06|11|2013|06|11|2013|3B|996|00|00|0000|23|09|2013|NC||UNKNOWN|A1|ORIGINAL|20130090975H|D|20130090975H|MAIN STREET BUSINESS LOANS LLC|1728 OCEAN AVE STE 214|SAN FRANCISCO|CA|94112|1737|T|
659139521|DAVID RAND|1|OWNER|DRA LIVING INC|900 HENDERSONVILLE RD # 301|ASHEVILLE|NC|28803|1762|28803-1762|C014|37|021|BUNCOMBE|||002102|2||||828-274-4699||245202|BUILDINGS-PRE-CUT PREFAB & MODLR-MFRS|||||||||32199201|PREFABRICATED WOOD BUILDING MANUFACTURING|A|1-4|00002|A|LESS THAN $500,000|000000407|||9|2008|C|70 TO 74|070|||B|DRALIVING.COM|||C|08|03|2012|08|03|2012|1C|760|00|00|0000|27|01|2012|NC||UNKNOWN|A1|ORIGINAL|20120008509J|D|20120008509J|GET MARKETING LLC A TX LTD LIABILTY CO|14010 BLANCO FALLS LN|CYPRESS|TX|77429|6462|T|
659139521|DAVID RAND|1|OWNER|DRA LIVING INC|900 HENDERSONVILLE RD # 301|ASHEVILLE|NC|28803|1762|28803-1762|C014|37|021|BUNCOMBE|||002102|2||||828-274-4699||245202|BUILDINGS-PRE-CUT PREFAB & MODLR-MFRS|||||||||32199201|PREFABRICATED WOOD BUILDING MANUFACTURING|A|1-4|00002|A|LESS THAN $500,000|000000407|||9|2008|C|70 TO 74|070|||B|DRALIVING.COM|||C|09|07|2013|09|07|2013|3B|996|00|00|0000|22|05|2013|NC||UNKNOWN|A1|ORIGINAL|20130049962H|D|20130049962H|MAIN STREET BUSINESS LOANS LLC|45 BELDEN PL FL 2|SAN FRANCISCO|CA|94104|2808|T|
711775684|JIM REILLY|1|OWNER|MINUTEMAN PRESS|1023 FERNWOOD GLENDALE RD # 4|SPARTANBURG|SC|29307|2334|29307-2334|C061|45|083|SPARTANBURG|||021303|3||||864-542-0400|864-542-0502|275202|PRINTERS (MFRS)|733403|COPYING & DUPLICATING SERVICE|||||||32311109|COMMERCIAL PRINTING (EXCEPT SCREEN & BOOKS)|A|1-4|00004|B|$500,000-1 MILLION|000000738||115869190|2|1989|A|90 TO 94|091|||B|MINUTEMANPRESS.COM|FX|FIXTURES|C|06|11|2013|06|11|2013|2D|999|00|00|0000|27|06|2013|SC||UNKNOWN|A1|ORIGINAL|130627-1824077|D|130627-1824077|CORP SERVICE CO|PO BOX 2576|SPRINGFIELD|IL|62708|2576|L|
401345749|DANNY HORTON|1|OWNER|HORTON'S TRUCK REPAIR|455 BATTLEGROUND RD|COWPENS|SC|29330|9504|29330-9504|R085|45|083|SPARTANBURG|||022302|4||||864-463-9057||753812|TRUCK-REPAIRING & SERVICE|||||||||81111124|GENERAL AUTOMOTIVE REPAIR|B|5-9|00007|B|$500,000-1 MILLION|000000669|||9|1990|B+|85 TO 89|086|||B||||C|14|04|2006|14|04|2006|1C|537|30|07|2002|30|07|1997|SC||UNKNOWN|A1|ORIGINAL|970730-121137A|D|970730-121137A|SNAP ON CREDIT CORP ATLANTA RCSC|PO BOX 6900|NORCROSS|GA|30091|0000|L|
404911085||B||CHASE MGMT & CONSULTING LLC|PO BOX 89067|ATLANTA|GA|30312|0067|30312-0067|B001|13|121|FULTON|||004900|1||||678-409-8252||874899|CONSULTANTS-BUSINESS NEC|999966|FEDERAL GOVERNMENT CONTRACTORS|||||||54161830|OTHER MANAGEMENT CONSULTING SERVICES|A|1-4|00002|A|LESS THAN $500,000|000000313|||9|2011|U|LESS THAN 70|068|C||B|CHASEMGMTANDCONSULTING.COM|||C|12|09|2007|00|00|0000|1C|650|00|00|0000|14|02|2006|GA||UNKNOWN|A1|ORIGINAL|00706002627|D|00706002627|KEYSTONE EQUIPMENT FINANCE CORP|433 NEW PARK AVE|WEST HARTFORD|CT|06110|1141|T|
404911085||B||CHASE MGMT & CONSULTING LLC|PO BOX 89067|ATLANTA|GA|30312|0067|30312-0067|B001|13|121|FULTON|||004900|1||||678-409-8252||874899|CONSULTANTS-BUSINESS NEC|999966|FEDERAL GOVERNMENT CONTRACTORS|||||||54161830|OTHER MANAGEMENT CONSULTING SERVICES|A|1-4|00002|A|LESS THAN $500,000|000000313|||9|2011|U|LESS THAN 70|068|C||B|CHASEMGMTANDCONSULTING.COM|||C|20|04|2009|00|00|0000|1C|650|00|00|0000|11|03|2009|GA||UNKNOWN|E1|TERMINATION|00706002627|D|00709004146|KEYSTONE EQUIPMENT FINANCE CORP|433 NEW PARK AVE|WEST HARTFORD|CT|06110|1141|T|
984242974|ERIC THOMPSON|1|OWNER|SIGN STATION|1950 EMERY HWY|MACON|GA|31217|4769|31217-4769|C091|13|021|BIBB|||013900|2||||478-745-5505|478-755-9932|399302|SIGNS (MFRS)|||||||||33995008|SIGN MANUFACTURING|A|1-4|00001|A|LESS THAN $500,000|000000154|||9|1998|C|70 TO 74|070|||B||||C|12|09|2007|00|00|0000|2D|992|00|00|0000|02|10|2006|GA||UNKNOWN|C1|CONTINUATION|01101005758|D|01106002031|BRANCH BANKING & TRUST CO|201 2ND ST|MACON|GA|31201|2772|T|
984242974|ERIC THOMPSON|1|OWNER|SIGN STATION|1950 EMERY HWY|MACON|GA|31217|4769|31217-4769|C091|13|021|BIBB|||013900|2||||478-745-5505|478-755-9932|399302|SIGNS (MFRS)|||||||||33995008|SIGN MANUFACTURING|A|1-4|00001|A|LESS THAN $500,000|000000154|||9|1998|C|70 TO 74|070|||B||||C|14|04|2006|14|04|2006|2D|992|00|00|0000|27|12|2001|GA||UNKNOWN|A1|ORIGINAL|01101005758|D|01101005758|BRANCH BANKING & TRUST CO|201 2ND ST|MACON|GA|31201|2772|T|
984259648|LORI OGLESBEE|3|MANAGER|ANDERSON'S FEED & GARDEN SUPL|PO BOX 110|WALTHOURVILLE|GA|31333|0110|31333-0110|B002|13|179|LIBERTY|||010208|2||||912-368-7354|912-368-7336|599929|PET SUPPLIES & FOODS-RETAIL|178101|WATER WELL DRILLING & SERVICE|495302|GARBAGE COLLECTION|519102|FARM SUPPLIES (WHLS)|999966|FEDERAL GOVERNMENT CONTRACTORS|45391004|PET & PET SUPPLIES STORES|A|1-4|00002|A|LESS THAN $500,000|000000442|||9|2001|C+|75 TO 79|075|||A|BERRYWEBTEAM.NET|||C|14|04|2006|14|04|2006|1C|104|00|00|0000|31|10|2005|GA||UNKNOWN|A1|ORIGINAL|08905001825|D|08905001825|HERITAGE BANK|PO BOX 1009|HINESVILLE|GA|31310|8009|T|
984259648|LORI OGLESBEE|3|MANAGER|ANDERSON'S FEED & GARDEN SUPL|PO BOX 110|WALTHOURVILLE|GA|31333|0110|31333-0110|B002|13|179|LIBERTY|||010208|2||||912-368-7354|912-368-7336|599929|PET SUPPLIES & FOODS-RETAIL|178101|WATER WELL DRILLING & SERVICE|495302|GARBAGE COLLECTION|519102|FARM SUPPLIES (WHLS)|999966|FEDERAL GOVERNMENT CONTRACTORS|45391004|PET & PET SUPPLIES STORES|A|1-4|00002|A|LESS THAN $500,000|000000442|||9|2001|C+|75 TO 79|075|||A|BERRYWEBTEAM.NET|||C|14|04|2006|14|04|2006|1C|104|00|00|0000|13|06|2003|GA||UNKNOWN|E1|TERMINATION|08903000383|D|08903000901|HERITAGE BANK|PO BOX 1009|HINESVILLE|GA|31310|8009|T|
984259648|LORI OGLESBEE|3|MANAGER|ANDERSON'S FEED & GARDEN SUPL|PO BOX 110|WALTHOURVILLE|GA|31333|0110|31333-0110|B002|13|179|LIBERTY|||010208|2||||912-368-7354|912-368-7336|599929|PET SUPPLIES & FOODS-RETAIL|178101|WATER WELL DRILLING & SERVICE|495302|GARBAGE COLLECTION|519102|FARM SUPPLIES (WHLS)|999966|FEDERAL GOVERNMENT CONTRACTORS|45391004|PET & PET SUPPLIES STORES|A|1-4|00002|A|LESS THAN $500,000|000000442|||9|2001|C+|75 TO 79|075|||A|BERRYWEBTEAM.NET|||C|14|04|2006|14|04|2006|1C|104|00|00|0000|12|03|2003|GA||UNKNOWN|A1|ORIGINAL|08903000383|D|08903000383|HERITAGE BANK|PO BOX 1009|HINESVILLE|GA|31310|8009|T|
984259648|LORI OGLESBEE|3|MANAGER|ANDERSON'S FEED & GARDEN SUPL|PO BOX 110|WALTHOURVILLE|GA|31333|0110|31333-0110|B002|13|179|LIBERTY|||010208|2||||912-368-7354|912-368-7336|599929|PET SUPPLIES & FOODS-RETAIL|178101|WATER WELL DRILLING & SERVICE|495302|GARBAGE COLLECTION|519102|FARM SUPPLIES (WHLS)|999966|FEDERAL GOVERNMENT CONTRACTORS|45391004|PET & PET SUPPLIES STORES|A|1-4|00002|A|LESS THAN $500,000|000000442|||9|2001|C+|75 TO 79|075|||A|BERRYWEBTEAM.NET|EN|EQUIPMENT - CONSTRUCTION|C|14|04|2006|14|04|2006|1C|104|00|00|0000|04|10|2000|GA||UNKNOWN|A1|ORIGINAL|08900001750|D|08900001750|HERITAGE BANK|PO BOX 1009|HINESVILLE|GA|31310|8009|T|
